file,1<=Pck.<,10<=Pck.<,100<=Pck.<,1000<=Pck.<,10000<=Pck.<,100000<=Pck.<,10^6<=Pck.<,10^7<=Pck.<,10^8<=Pck.
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.207.pcap,236,329,22,1,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.208.pcap,178,804,64,7,0,3,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.212.pcap,265,712,75,16,11,1,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.217.pcap,385,771,88,14,4,2,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.218.pcap,320,453,86,5,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.223.pcap,2482,1279,45,2,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.224.pcap,921,2759,277,68,10,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.227.pcap,1428,1911,127,15,4,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.229.pcap,917,1990,174,22,2,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.23.pcap,198,552,60,2,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.234.pcap,307,1106,80,3,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.238.pcap,95,204,19,6,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.245.pcap,128,230,22,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.247.pcap,2646,3909,557,41,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.250.pcap,795,2941,287,35,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.26.pcap,132,104,8,1,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.30.pcap,431,859,95,14,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.34.pcap,319,863,122,19,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.37.pcap,625,606,91,39,4,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.40.pcap,458,880,170,56,7,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.41.pcap,354,617,38,7,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.48.pcap,407,742,68,3,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.50.pcap,859,2171,311,37,10,4,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.60.pcap,1047,881,52,5,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.62.pcap,95,191,16,3,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.63.pcap,1120,2629,155,37,3,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.65.pcap,623,1441,170,12,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.67.pcap,33,180,13,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.7.pcap,344,476,35,10,4,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.75.pcap,195,799,100,11,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.78.pcap,246,728,77,13,3,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.82.pcap,73,188,26,5,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.85.pcap,1285,889,24,10,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.87.pcap,379,1254,102,15,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.89.pcap,1246,1721,153,40,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.9.pcap,517,2124,144,4,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.97.pcap,25,197,8,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.141.99.pcap,366,1503,127,20,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.143.19.pcap,1693,1485,73,16,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.143.26.pcap,571,831,56,4,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.143.50.pcap,1874,837,124,40,8,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.143.61.pcap,819,2131,116,61,2,1,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.153.13.pcap,1267,1388,204,47,3,1,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.153.20.pcap,2157,3045,257,69,9,3,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.153.26.pcap,5195,3383,232,57,11,1,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.153.30.pcap,579,961,94,27,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.153.32.pcap,716,761,112,16,2,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.153.34.pcap,475,602,194,56,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.153.35.pcap,1776,4549,553,117,10,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.153.37.pcap,1066,1259,175,42,7,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.153.8.pcap,115,261,15,3,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.166.25.pcap,193,31,4,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.166.27.pcap,981,621,75,4,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.166.33.pcap,1139,928,51,12,4,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.166.35.pcap,1276,1104,74,9,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.166.41.pcap,206,231,47,4,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.166.43.pcap,899,1046,113,13,3,1,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.166.44.pcap,649,2577,142,25,4,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.166.52.pcap,744,763,19,13,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.166.53.pcap,1329,846,53,9,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.166.70.pcap,1017,1362,57,22,2,6,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.168.149.pcap,500,333,41,12,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.168.150.pcap,1771,1614,68,13,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.168.152.pcap,1967,2047,295,21,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.168.153.pcap,671,743,108,21,1,1,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.168.155.pcap,1396,717,56,18,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.168.157.pcap,827,859,163,41,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.168.164.pcap,1109,591,20,8,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.168.165.pcap,1427,6384,845,227,20,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.168.166.pcap,3991,2259,166,39,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.168.168.pcap,1303,488,10,8,2,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.168.169.pcap,2952,872,39,1,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.168.170.pcap,1632,1160,167,26,2,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.168.172.pcap,2106,497,8,10,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.168.176.pcap,1413,1377,128,29,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.168.177.pcap,1124,739,33,16,2,1,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.168.88.pcap,1979,898,105,31,2,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.168.90.pcap,4553,1113,56,8,4,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.168.91.pcap,2051,1431,175,33,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.168.93.pcap,1613,835,88,14,0,1,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.168.99.pcap,668,1501,143,46,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.169.65.pcap,1786,301,239,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.172.35.pcap,1790,2347,198,15,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.172.41.pcap,1007,2757,103,3,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.174.17.pcap,1754,1610,176,38,5,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.174.18.pcap,1002,1009,73,13,0,1,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.174.22.pcap,5499,4348,365,38,5,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.174.25.pcap,370,295,19,10,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.174.26.pcap,4805,2462,2511,31,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.174.41.pcap,1945,2145,145,36,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.174.47.pcap,142,103,22,2,3,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.174.53.pcap,668,824,30,4,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.175.12.pcap,3188,1285,49,19,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.175.13.pcap,941,900,145,64,5,1,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.175.2.pcap,1963,1625,242,62,22,7,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.175.24.pcap,249,213,23,16,2,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.175.64.pcap,1137,1677,37,12,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.176.182.pcap,2082,3330,304,30,2,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.178.241.pcap,454,140,5,7,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.180.244.pcap,37,35,3,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.188.149.pcap,508,1004,101,7,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.188.151.pcap,205,43,0,1,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.188.26.pcap,1563,2194,204,16,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.188.27.pcap,1514,1070,89,12,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.188.28.pcap,430,484,23,9,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.191.103.pcap,30154,1769,98,7,3,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.191.204.pcap,3173,6591,389,58,7,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.191.208.pcap,3867,2109,49,14,2,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.191.211.pcap,21641,13201,461,100,15,3,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.191.218.pcap,1562,212,12,3,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.191.224.pcap,620,434,31,2,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.191.225.pcap,910,570,41,8,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.191.226.pcap,1087,2878,16,5,5,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.191.232.pcap,2828,1217,23,8,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.191.233.pcap,988,649,49,10,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.191.235.pcap,1196,1220,63,7,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.191.236.pcap,2509,1899,201,32,2,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.191.241.pcap,9690,2260,239,34,4,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.191.244.pcap,1020,879,123,22,5,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.191.245.pcap,1295,820,38,3,1,1,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.191.248.pcap,495,362,26,4,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.191.249.pcap,1087,498,47,56,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.191.250.pcap,379,460,46,13,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.191.251.pcap,2606,1594,22,16,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.195.186.pcap,7757,21741,1361,627,69,2,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.197.139.pcap,736,339,37,7,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.197.216.pcap,1272,602,68,9,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.197.218.pcap,761,2413,112,9,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.197.232.pcap,5386,2000,108,16,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.197.250.pcap,1350,525,57,12,9,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.198.130.pcap,1154,1273,105,36,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.198.151.pcap,3169,2050,131,20,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.198.198.pcap,1683,2916,230,36,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.198.201.pcap,3028,2462,130,10,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.198.203.pcap,1791,1428,82,16,2,1,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.198.224.pcap,329,771,31,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.198.41.pcap,2312,4261,299,34,2,2,2,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.199.10.pcap,1381,744,104,2,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.199.152.pcap,729,281,42,5,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.199.157.pcap,731,699,30,1,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.199.158.pcap,2104,1040,68,4,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.199.159.pcap,1906,4243,189,28,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.201.17.pcap,209,215,20,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.201.22.pcap,2345,3978,359,25,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.201.3.pcap,324,130,33,10,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.201.38.pcap,372,357,32,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.201.4.pcap,2342,933,63,13,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.201.45.pcap,534,865,60,3,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.201.49.pcap,347,547,49,7,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.201.51.pcap,471,294,22,4,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.201.53.pcap,425,41,0,1,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.201.54.pcap,950,1780,153,10,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.201.7.pcap,420,41,0,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.203.125.pcap,2954,2349,96,18,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.203.126.pcap,1075,286,5,7,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.203.251.pcap,296,41,23,3,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.203.37.pcap,2348,852,138,25,0,1,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.203.56.pcap,311,223,31,3,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.203.6.pcap,919,771,308,65,15,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.203.70.pcap,2203,1080,27,8,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.203.87.pcap,837,1028,82,18,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.209.134.pcap,379,447,47,3,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.209.158.pcap,3689,1523,59,24,11,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.211.0.pcap,1230,1082,213,93,9,6,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.211.19.pcap,2839,2656,176,45,2,2,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.211.48.pcap,1422,1258,83,10,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.211.49.pcap,434,580,85,11,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.211.7.pcap,1430,913,215,32,1,1,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.216.106.pcap,515,788,91,13,17,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.216.109.pcap,2673,725,13,25,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.216.129.pcap,1605,2937,203,26,2,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.216.155.pcap,1135,2394,46,15,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.216.171.pcap,1595,603,73,6,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.216.231.pcap,413,1044,78,6,2,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.228.154.pcap,1482,1861,119,6,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.228.61.pcap,379,894,62,4,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.231.128.pcap,192,147,13,1,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.231.133.pcap,215,340,27,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.231.134.pcap,253,839,73,4,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.231.135.pcap,2301,2693,142,5,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.232.101.pcap,6115,5577,310,69,4,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.232.130.pcap,849,774,44,4,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.232.133.pcap,1711,950,40,30,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.232.134.pcap,292,82,10,1,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.232.135.pcap,543,548,10,1,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.232.138.pcap,1160,1712,170,34,8,1,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.232.142.pcap,1753,2218,154,6,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.232.143.pcap,2039,2230,161,7,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.232.155.pcap,317,292,32,5,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.232.164.pcap,1078,517,51,5,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.232.166.pcap,1425,1327,130,25,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.232.17.pcap,561,431,40,1,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.232.193.pcap,1696,933,55,2,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.232.27.pcap,2843,6273,213,8,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.232.49.pcap,627,429,40,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.232.56.pcap,1437,1440,53,1,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.232.72.pcap,830,782,49,1,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.232.79.pcap,6604,1893,85,45,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.233.106.pcap,1378,1903,74,34,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.233.119.pcap,216,54,2,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.233.197.pcap,1354,1060,85,9,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.233.69.pcap,611,580,22,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.233.70.pcap,2530,800,21,6,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.233.93.pcap,1405,555,13,9,1,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.234.171.pcap,1213,917,51,0,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.234.229.pcap,771,132,15,3,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.234.231.pcap,2005,4243,186,7,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.235.1.pcap,1315,214,18,2,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.235.118.pcap,1137,1017,153,18,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.235.129.pcap,543,489,21,6,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.235.21.pcap,1012,1193,23,5,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.235.23.pcap,956,1149,70,3,0,0,0,0,0,
201904090000.pcap.CONN.pcap.Mixed_rseed-2222.pcap.163.33.235.73.pcap,2104,934,41,5,2,0,0,0,0,
